x	y	theta1	theta2	steps1	steps2	interval
0.704	4.509	131.308	-127.731	0	0	0
0.718	4.525	131.171	-127.569	2	-2	5
0.732	4.541	131.034	-127.407	2	-2	5
0.746	4.557	130.898	-127.244	2	-2	5
0.760	4.573	130.762	-127.082	2	-2	5
0.774	4.589	130.626	-126.919	2	-2	5
0.774	4.589	130.626	-126.919	0	0	0
0.801	4.622	130.367	-126.594	3	-4	11
0.830	4.653	130.096	-126.274	3	-4	11
0.860	4.683	129.812	-125.959	3	-4	11
0.891	4.711	129.516	-125.651	3	-4	11
0.924	4.737	129.211	-125.350	3	-3	8
0.959	4.762	128.895	-125.056	4	-3	11
0.994	4.785	128.572	-124.771	4	-3	11
0.994	4.785	128.572	-124.771	0	0	0
1.027	4.805	128.279	-124.517	3	-3	8
1.061	4.822	127.973	-124.280	3	-3	8
1.097	4.835	127.657	-124.063	4	-2	11
1.134	4.845	127.334	-123.867	4	-2	11
1.171	4.851	127.007	-123.695	4	-2	11
1.209	4.853	126.679	-123.549	4	-2	11
1.247	4.851	126.353	-123.429	4	-1	11
1.247	4.851	126.353	-123.429	0	0	0
1.286	4.874	126.013	-123.123	4	-3	11
1.325	4.896	125.669	-122.823	4	-3	11
1.365	4.917	125.322	-122.527	4	-3	11
1.406	4.937	124.971	-122.237	4	-3	11
1.447	4.956	124.618	-121.952	4	-3	11
1.447	4.956	124.618	-121.952	0	0	0
1.483	4.971	124.302	-121.705	4	-3	11
1.521	4.985	123.984	-121.464	4	-3	11
1.558	4.998	123.663	-121.230	4	-3	11
1.597	5.010	123.340	-121.002	4	-3	11
1.635	5.020	123.015	-120.781	4	-3	11
1.674	5.029	122.689	-120.568	4	-2	11
1.713	5.037	122.362	-120.362	4	-2	11
1.752	5.043	122.034	-120.163	4	-2	11
1.792	5.048	121.705	-119.972	4	-2	11
1.832	5.052	121.377	-119.789	4	-2	11
1.871	5.054	121.048	-119.614	4	-2	11
1.911	5.055	120.720	-119.448	4	-2	11
1.951	5.055	120.393	-119.289	4	-2	11
1.991	5.053	120.066	-119.139	4	-2	11
2.031	5.050	119.741	-118.998	4	-2	11
2.070	5.046	119.417	-118.865	4	-2	11
2.070	5.046	119.417	-118.865	0	0	0
