x	y
8.661	3.403
8.653	3.375
8.646	3.347
8.639	3.319
8.639	3.319
8.631	3.292
8.624	3.264
8.616	3.236
8.609	3.208
8.601	3.181
8.594	3.153
8.587	3.125
8.579	3.097
8.572	3.070
8.564	3.042
8.557	3.014
8.549	2.986
8.549	2.986
8.542	2.959
8.534	2.931
8.527	2.903
8.519	2.875
8.511	2.848
8.504	2.820
8.496	2.792
8.489	2.765
8.481	2.737
8.474	2.709
8.466	2.681
8.458	2.654
8.458	2.654
8.451	2.626
8.443	2.598
8.435	2.571
8.427	2.543
8.420	2.515
8.412	2.488
8.404	2.460
8.396	2.432
8.389	2.405
8.381	2.377
8.373	2.349
8.365	2.322
8.365	2.322
8.357	2.294
8.350	2.266
8.342	2.239
8.334	2.211
8.326	2.183
8.318	2.156
8.310	2.128
8.302	2.101
8.294	2.073
8.286	2.045
8.278	2.018
8.270	1.990
8.270	1.990
8.243	1.934
8.201	1.888
8.201	1.888
8.147	1.841
8.087	1.804
8.021	1.779
8.021	1.779
7.964	1.772
7.908	1.769
7.851	1.769
7.794	1.772
7.738	1.778
7.738	1.778
7.674	1.796
7.622	1.838
7.592	1.898
7.592	1.898
7.582	1.960
7.585	2.023
7.602	2.084
7.602	2.084
7.609	2.110
7.616	2.137
7.623	2.163
7.630	2.189
7.637	2.216
7.644	2.242
7.651	2.269
7.657	2.295
7.664	2.322
7.671	2.348
7.678	2.374
7.685	2.401
7.692	2.427
7.699	2.454
7.706	2.480
7.713	2.507
7.719	2.533
7.726	2.559
7.733	2.586
7.740	2.612
7.747	2.639
7.754	2.665
7.761	2.691
7.768	2.718
7.775	2.744
7.781	2.771
7.788	2.797
7.795	2.824
7.802	2.850
7.809	2.876
7.816	2.903
7.823	2.929
7.830	2.956
7.837	2.982
7.843	3.009
7.850	3.035
7.857	3.061
7.857	3.061
7.864	3.089
7.871	3.116
7.879	3.143
7.886	3.170
7.893	3.197
7.900	3.224
7.907	3.251
7.914	3.279
7.921	3.306
7.929	3.333
7.936	3.360
7.943	3.387
7.943	3.387
7.950	3.414
7.957	3.441
7.964	3.468
7.972	3.496
7.979	3.523
7.986	3.550
7.993	3.577
8.001	3.604
8.008	3.631
8.015	3.658
8.022	3.685
8.030	3.713
8.030	3.713
8.037	3.740
8.044	3.767
8.052	3.794
8.059	3.821
8.066	3.848
8.074	3.875
8.081	3.902
8.088	3.929
8.096	3.956
8.103	3.983
8.111	4.010
8.118	4.037
8.118	4.037
8.125	4.065
8.133	4.092
8.140	4.119
8.148	4.146
8.156	4.173
8.163	4.200
8.171	4.227
8.178	4.254
8.186	4.281
8.193	4.308
8.201	4.335
8.208	4.362
