x	y	theta1	theta2	steps1	steps2	interval
4.182	7.257	-286.385	-420.284	68	-60	199
4.074	7.277	-292.188	-414.842	66	-62	193
4.005	7.217	-293.531	-409.918	15	-56	164
3.955	7.118	-292.563	-405.372	-11	-52	152
3.899	7.032	-292.180	-400.662	-4	-54	158
3.875	7.139	-296.961	-401.457	54	9	158
3.853	7.247	-301.619	-402.286	53	9	155
3.832	7.355	-306.204	-403.048	52	9	152
3.807	7.462	-310.822	-403.542	53	6	155
3.750	7.414	-311.944	-399.618	13	-45	131
3.695	7.319	-311.403	-394.937	-6	-53	155
3.603	7.277	-314.192	-389.242	32	-65	190
3.494	7.266	-318.757	-383.058	52	-70	205
3.385	7.250	-323.084	-376.859	49	-71	208
3.343	7.153	-321.354	-372.866	-20	-45	131
3.308	7.049	-318.980	-369.026	-27	-44	128
3.260	6.986	-318.558	-365.305	-5	-42	123
3.221	7.089	-324.214	-365.035	64	-3	187
3.182	7.192	-329.802	-364.738	64	-3	187
3.143	7.294	-335.354	-364.342	63	-5	184
3.090	7.323	-338.728	-361.917	38	-28	111
3.040	7.223	-337.055	-357.544	-19	-50	146
2.945	7.191	-339.771	-351.804	31	-65	190
2.836	7.181	-343.865	-345.631	47	-70	205
2.726	7.171	-347.868	-339.459	46	-70	205
2.616	7.164	-351.904	-333.280	46	-70	205
2.505	7.159	-355.939	-327.168	46	-70	205
2.395	7.157	-359.964	-321.078	46	-69	202
2.284	7.156	-363.961	-314.970	45	-69	202
2.174	7.156	-367.851	-308.909	44	-69	202
2.064	7.156	-371.630	-302.852	43	-69	202
1.954	7.161	-375.488	-296.823	44	-69	202
1.845	7.175	-379.670	-291.037	48	-66	193
1.737	7.199	-384.087	-285.462	50	-63	184
1.631	7.227	-388.664	-279.996	52	-62	181
1.718	7.238	-386.572	-285.008	-24	57	166
1.829	7.238	-383.145	-291.102	-39	69	202
1.939	7.242	-379.797	-297.257	-38	70	205
2.049	7.251	-376.541	-303.464	-37	71	208
2.159	7.262	-373.168	-309.712	-38	71	208
2.268	7.276	-369.886	-315.962	-37	71	208
2.378	7.293	-366.532	-322.294	-38	72	210
2.486	7.314	-363.274	-328.583	-37	72	210
2.594	7.338	-359.980	-334.916	-37	72	210
2.701	7.364	-356.682	-341.220	-38	72	210
2.808	7.392	-353.377	-347.561	-38	72	210
2.915	7.421	-349.941	-353.902	-39	72	210
3.022	7.449	-346.375	-360.205	-41	72	210
3.129	7.477	-342.670	-366.540	-42	72	210
3.236	7.505	-338.852	-372.875	-43	72	210
3.343	7.530	-334.825	-379.169	-46	72	210
3.452	7.551	-330.456	-385.513	-50	72	210
3.561	7.572	-326.023	-391.823	-50	72	210
3.669	7.587	-321.342	-398.062	-53	71	208
3.780	7.597	-316.360	-404.286	-57	71	208
3.890	7.608	-311.319	-410.507	-57	71	208
0.515	7.852	-446.397	-225.521	1537	-2105	6166
0.548	7.747	-440.102	-226.277	-72	9	210
0.590	7.645	-433.859	-227.477	-71	14	208
0.641	7.546	-427.662	-229.134	-71	19	208
0.704	7.456	-421.713	-231.588	-68	28	199
0.768	7.366	-415.738	-234.008	-68	28	199
0.840	7.283	-409.995	-236.869	-65	33	190
0.920	7.206	-404.423	-240.251	-63	38	184
0.999	7.129	-398.798	-243.589	-64	38	187
1.089	7.066	-393.643	-247.631	-59	46	172
1.181	7.004	-388.463	-251.778	-59	47	172
1.274	6.946	-383.368	-256.016	-58	48	169
1.375	6.901	-378.707	-260.873	-53	55	161
1.476	6.856	-373.953	-265.704	-54	55	161
1.580	6.818	-369.411	-270.770	-52	58	169
1.686	6.787	-365.033	-276.044	-50	60	175
1.794	6.763	-360.920	-281.529	-47	62	181
1.903	6.744	-356.872	-287.108	-46	63	184
2.013	6.733	-353.080	-292.915	-43	66	193
2.123	6.725	-349.367	-298.765	-42	67	196
2.233	6.722	-345.715	-304.732	-42	68	199
2.343	6.721	-342.041	-310.686	-42	68	199
2.454	6.722	-338.381	-316.679	-42	68	199
2.564	6.727	-334.773	-322.735	-41	69	202
2.674	6.737	-331.238	-328.900	-40	70	205
2.784	6.749	-327.715	-335.079	-40	70	205
2.894	6.761	-324.100	-341.224	-41	70	205
3.004	6.773	-320.359	-347.396	-43	70	205
3.114	6.783	-316.439	-353.511	-45	70	205
3.224	6.791	-312.356	-359.598	-46	69	202
3.335	6.797	-308.027	-365.657	-49	69	202
3.445	6.799	-303.524	-371.616	-51	68	199
3.555	6.799	-298.893	-377.535	-53	67	196
3.665	6.797	-294.046	-383.393	-55	67	196
3.776	6.792	-289.065	-389.192	-57	66	193
3.886	6.780	-283.812	-394.829	-60	64	187
3.994	6.760	-278.291	-400.167	-63	61	184
4.100	6.731	-272.499	-405.139	-66	57	193
4.202	6.688	-266.429	-409.565	-69	50	202
4.293	6.627	-260.151	-412.955	-71	39	208
4.314	6.557	-256.730	-412.442	-39	-6	114
4.211	6.519	-259.912	-406.180	36	-71	208
4.108	6.480	-262.966	-399.878	35	-72	210
4.009	6.431	-265.415	-393.571	28	-72	210
3.916	6.372	-267.123	-387.294	19	-71	208
3.828	6.306	-268.176	-381.133	12	-70	205
3.747	6.230	-268.426	-375.119	3	-68	199
3.670	6.151	-268.223	-369.251	-2	-67	196
3.601	6.064	-267.302	-363.564	-10	-65	190
3.541	5.973	-265.700	-358.184	-18	-61	178
3.484	5.878	-263.712	-352.889	-23	-60	175
3.435	5.779	-261.174	-347.883	-29	-57	166
3.387	5.679	-258.409	-342.894	-31	-57	166
3.340	5.579	-255.488	-337.912	-33	-57	166
3.294	5.479	-252.465	-332.940	-34	-57	166
3.243	5.382	-249.611	-327.766	-32	-59	172
3.185	5.288	-247.092	-322.305	-29	-62	181
3.119	5.200	-244.956	-316.580	-24	-65	190
3.044	5.118	-243.304	-310.584	-19	-68	199
2.970	5.036	-241.540	-304.581	-20	-68	199
2.883	4.969	-240.728	-298.357	-9	-71	208
2.793	4.903	-239.957	-292.061	-9	-72	210
2.698	4.850	-239.844	-285.781	-1	-71	208
2.597	4.804	-240.134	-279.425	3	-72	210
2.494	4.764	-240.642	-273.192	6	-71	208
2.387	4.737	-241.862	-267.062	14	-70	205
2.279	4.711	-242.964	-260.929	13	-70	205
2.272	4.654	-240.141	-259.005	-32	-22	93
2.359	4.587	-234.623	-261.464	-63	28	184
2.449	4.522	-229.184	-264.122	-62	30	181
2.543	4.466	-223.981	-267.189	-59	35	172
2.642	4.416	-219.027	-270.615	-56	39	164
2.742	4.371	-214.205	-274.205	-55	41	161
2.846	4.332	-209.599	-278.099	-52	44	152
2.953	4.307	-205.497	-282.561	-47	51	149
3.061	4.282	-201.331	-286.989	-47	50	146
3.170	4.269	-197.712	-291.846	-41	55	161
3.280	4.262	-194.257	-296.917	-39	58	169
3.390	4.259	-190.933	-302.057	-38	58	169
3.500	4.269	-188.185	-307.634	-31	63	184
3.611	4.279	-185.352	-313.196	-32	63	184
3.718	4.302	-183.108	-319.003	-26	66	193
3.825	4.329	-181.030	-324.948	-24	68	199
3.932	4.358	-178.954	-330.922	-24	68	199
4.025	4.363	-176.128	-335.421	-32	51	149
4.057	4.258	-170.106	-333.435	-69	-23	202
4.091	4.153	-164.069	-331.464	-69	-22	202
4.126	4.048	-157.995	-329.452	-69	-23	202
4.161	3.943	-151.914	-327.377	-69	-24	202
4.195	3.838	-145.826	-325.239	-69	-24	202
4.234	3.735	-139.695	-323.278	-70	-22	205
4.273	3.631	-133.519	-321.274	-70	-23	205
4.313	3.528	-127.338	-319.207	-70	-24	205
4.352	3.424	-121.121	-317.067	-71	-24	208
4.394	3.322	-114.931	-315.064	-70	-23	205
4.437	3.220	-108.695	-313.049	-71	-23	208
4.481	3.118	-102.457	-310.972	-71	-24	208
4.524	3.017	-96.217	-308.833	-71	-24	208
4.569	2.916	-89.987	-306.752	-71	-24	208
4.616	2.816	-83.701	-304.720	-72	-23	210
4.663	2.716	-77.414	-302.627	-72	-24	210
4.710	2.616	-71.126	-300.474	-72	-24	210
4.758	2.516	-64.833	-298.281	-72	-25	210
4.807	2.417	-58.526	-296.122	-72	-25	210
4.856	2.317	-52.218	-293.903	-72	-25	210
4.835	2.210	-47.646	-288.550	-52	-61	178
4.816	2.101	-42.896	-283.227	-54	-61	178
4.805	1.991	-37.846	-278.127	-57	-58	169
4.801	1.881	-32.530	-273.296	-60	-55	175
4.808	1.771	-26.897	-268.797	-64	-51	187
4.827	1.662	-20.951	-264.794	-68	-46	199
4.846	1.553	-14.996	-260.754	-68	-46	199
4.882	1.448	-8.775	-257.474	-71	-37	208
4.919	1.344	-2.519	-254.250	-71	-37	208
4.972	1.248	3.772	-251.885	-72	-27	210
5.029	1.153	10.109	-249.650	-72	-25	210
5.098	1.068	16.316	-248.206	-71	-16	208
5.171	0.984	22.527	-246.957	-71	-14	208
5.247	0.905	28.636	-245.979	-70	-11	205
5.263	0.811	33.805	-242.156	-59	-44	172
5.231	0.706	38.105	-236.187	-49	-68	199
5.187	0.605	41.942	-230.041	-44	-70	205
5.212	0.547	45.519	-228.179	-41	-21	120
5.322	0.547	48.597	-231.824	-35	41	120
5.432	0.553	51.390	-235.757	-32	45	131
5.538	0.566	53.814	-239.806	-28	46	134
5.593	0.470	60.132	-237.044	-72	-31	210
5.658	0.381	66.447	-234.832	-72	-25	210
5.734	0.303	72.528	-233.466	-69	-16	202
5.820	0.233	78.481	-232.760	-68	-8	199
5.914	0.177	83.995	-232.922	-63	2	184
6.014	0.128	89.343	-233.494	-61	7	178
6.117	0.091	94.273	-234.720	-56	14	164
6.224	0.061	98.943	-236.355	-53	19	155
6.331	0.037	103.410	-238.203	-51	21	149
6.441	0.021	107.524	-240.509	-47	26	137
6.551	0.011	111.473	-243.045	-45	29	131
6.661	0.003	115.303	-245.659	-44	30	128
6.707	0.048	114.677	-249.139	7	40	117
6.659	0.146	108.465	-252.803	71	42	208
6.614	0.246	102.251	-256.596	71	43	208
6.572	0.349	96.030	-260.548	71	45	208
6.531	0.452	89.847	-264.524	70	45	205
6.540	0.532	86.366	-268.771	40	48	140
6.650	0.535	89.824	-272.062	-39	37	114
6.761	0.541	93.212	-275.442	-39	38	114
6.870	0.553	96.307	-279.052	-35	41	120
6.858	0.632	92.242	-282.685	46	41	134
6.800	0.725	85.984	-285.744	71	35	208
6.749	0.823	79.730	-289.179	71	39	208
6.775	0.917	76.300	-294.579	39	61	178
6.848	0.999	75.017	-300.773	15	70	205
6.917	1.085	73.542	-307.029	17	71	208
6.984	1.173	71.970	-313.263	18	71	208
7.036	1.270	69.481	-319.600	28	72	210
7.088	1.367	67.028	-325.900	28	72	210
7.120	1.473	63.537	-332.086	40	70	205
7.153	1.579	60.091	-338.268	39	70	205
7.168	1.688	55.924	-344.103	47	66	193
7.181	1.798	51.666	-349.916	48	66	193
7.187	1.907	47.158	-355.498	51	64	187
7.182	2.018	42.271	-360.807	56	60	175
7.171	2.128	37.179	-365.837	58	57	169
7.151	2.236	31.839	-370.528	61	53	178
7.147	2.340	27.305	-375.410	52	56	164
7.198	2.437	25.271	-381.704	23	72	210
7.248	2.535	23.166	-387.983	24	71	208
7.296	2.635	21.000	-394.283	25	72	210
7.343	2.735	18.876	-400.544	24	71	208
7.390	2.835	16.765	-406.832	24	72	210
7.435	2.935	14.691	-413.078	24	71	208
7.481	3.037	12.604	-419.374	24	72	210
7.524	3.138	10.508	-425.590	24	71	208
7.567	3.240	8.413	-431.828	24	71	208
7.610	3.342	6.379	-438.062	23	71	208
7.651	3.444	4.327	-444.239	23	70	205
7.691	3.547	2.247	-450.423	24	70	205
7.731	3.651	0.229	-456.604	23	70	205
7.769	3.754	-1.790	-462.732	23	70	205
7.806	3.858	-3.859	-468.864	24	70	205
7.843	3.962	-5.865	-474.990	23	70	205
7.878	4.067	-7.897	-481.085	23	69	202
7.912	4.173	-9.979	-487.140	24	69	202
7.945	4.279	-11.998	-493.187	23	69	202
7.985	4.379	-13.487	-499.206	17	68	199
8.089	4.350	-7.627	-501.278	-67	24	196
8.196	4.322	-1.706	-503.414	-67	24	196
8.303	4.295	4.237	-505.503	-68	24	199
8.411	4.276	9.970	-507.914	-65	27	190
8.522	4.266	15.528	-510.745	-63	32	184
8.632	4.256	21.101	-513.491	-63	31	184
8.742	4.264	26.152	-517.017	-57	40	166
8.853	4.271	31.227	-520.469	-58	39	169
8.961	4.288	35.916	-524.291	-53	43	155
9.069	4.313	40.360	-528.431	-51	47	149
9.175	4.341	44.707	-532.592	-49	47	143
9.278	4.381	48.500	-537.266	-43	53	155
9.378	4.427	52.063	-542.116	-41	55	161
9.476	4.478	55.424	-547.115	-38	57	166
9.570	4.536	58.410	-552.364	-34	60	175
9.659	4.602	61.012	-557.838	-30	62	181
9.744	4.672	63.342	-563.467	-27	64	187
9.693	4.716	59.561	-564.650	43	13	125
9.585	4.741	53.456	-563.420	69	-14	202
9.479	4.770	47.333	-562.354	70	-12	205
9.376	4.811	41.038	-561.862	72	-6	210
9.277	4.858	34.764	-561.632	71	-3	208
9.183	4.917	28.435	-562.017	72	4	210
9.095	4.981	22.202	-562.741	71	8	208
9.012	5.055	16.021	-563.946	70	14	205
8.934	5.133	9.945	-565.398	69	17	202
8.862	5.217	4.059	-567.235	67	21	196
8.799	5.307	-1.612	-569.515	65	26	190
8.743	5.402	-6.984	-572.150	61	30	178
8.692	5.500	-12.147	-575.001	59	32	172
8.646	5.601	-17.126	-578.058	57	35	166
8.600	5.701	-22.093	-580.921	57	33	166
8.552	5.801	-27.065	-583.686	57	31	166
8.501	5.898	-32.145	-586.072	58	27	169
8.442	5.991	-37.531	-587.871	61	20	178
8.380	6.083	-42.960	-589.412	62	18	181
8.307	6.166	-48.768	-589.982	66	6	193
8.233	6.247	-54.567	-590.321	66	4	193
8.146	6.317	-60.706	-589.560	70	-9	205
8.060	6.385	-66.820	-588.615	70	-11	205
7.966	6.441	-73.077	-586.773	71	-21	208
7.866	6.489	-79.395	-584.245	72	-29	210
7.763	6.528	-85.716	-581.105	72	-36	210
7.660	6.566	-91.993	-577.902	71	-36	208
7.724	6.643	-90.411	-583.507	-18	64	187
7.818	6.701	-86.792	-589.800	-41	72	210
7.920	6.740	-82.215	-595.781	-52	68	199
8.027	6.768	-77.166	-601.523	-57	65	190
8.137	6.782	-71.629	-606.909	-63	61	184
8.246	6.796	-66.080	-612.196	-63	60	184
8.357	6.798	-60.210	-617.065	-67	55	196
8.467	6.800	-54.330	-621.874	-67	55	196
8.577	6.798	-48.397	-626.452	-67	52	196
8.688	6.793	-42.353	-630.831	-69	50	202
8.799	6.788	-36.270	-635.151	-69	49	202
8.909	6.780	-30.204	-639.226	-69	46	202
9.019	6.769	-24.053	-643.086	-70	44	205
9.129	6.758	-17.898	-646.843	-70	43	205
9.239	6.746	-11.739	-650.494	-70	42	205
9.348	6.734	-5.588	-653.964	-70	39	205
9.458	6.726	0.498	-657.479	-69	40	202
9.568	6.722	6.542	-661.144	-69	42	202
9.679	6.721	12.577	-664.834	-69	42	202
9.789	6.722	18.550	-668.434	-68	41	199
9.900	6.724	24.535	-672.024	-68	41	199
10.010	6.731	30.365	-675.725	-66	42	193
10.119	6.748	36.013	-679.749	-64	46	187
10.227	6.770	41.548	-683.904	-63	47	184
10.335	6.794	47.007	-688.017	-62	47	181
10.440	6.828	52.236	-692.445	-59	50	172
10.545	6.863	57.365	-696.856	-58	50	169
10.646	6.908	62.195	-701.600	-55	54	161
10.744	6.957	66.871	-706.370	-53	54	158
10.840	7.013	71.244	-711.408	-50	57	166
10.932	7.074	75.423	-716.539	-48	58	169
11.017	7.144	79.118	-721.933	-42	61	178
11.097	7.220	82.510	-727.522	-39	64	187
11.173	7.300	85.645	-733.182	-36	64	187
11.245	7.383	88.545	-738.935	-33	65	190
11.309	7.473	90.960	-744.876	-27	68	199
11.366	7.568	92.988	-750.969	-23	69	202
11.414	7.667	94.521	-757.155	-17	70	205
11.455	7.769	95.687	-763.406	-13	71	208
11.485	7.875	96.252	-769.710	-6	72	210
11.500	7.985	96.008	-776.026	3	72	210
11.434	7.934	92.746	-772.235	37	-43	125
11.349	7.864	88.706	-767.019	46	-59	172
11.261	7.798	84.474	-761.889	48	-58	169
11.166	7.740	79.798	-756.982	53	-56	164
11.069	7.690	74.891	-752.271	56	-54	164
10.967	7.645	69.755	-747.635	58	-53	169
10.863	7.609	64.370	-743.288	61	-49	178
10.758	7.576	58.857	-738.933	63	-50	184
10.650	7.552	53.176	-734.812	65	-47	190
10.541	7.533	47.337	-730.776	66	-46	193
10.432	7.521	41.388	-726.941	68	-44	199
10.322	7.516	35.331	-723.231	69	-42	202
10.211	7.514	29.182	-719.503	70	-42	205
10.101	7.517	23.010	-715.894	70	-41	205
9.990	7.521	16.805	-712.136	71	-43	208
9.881	7.530	10.577	-708.508	71	-41	208
9.770	7.542	4.286	-704.862	72	-41	210
9.662	7.559	-1.993	-701.330	71	-40	208
9.553	7.581	-8.355	-697.828	72	-40	210
9.445	7.604	-14.657	-694.310	72	-40	210
9.338	7.632	-21.001	-690.870	72	-39	210
9.231	7.661	-27.346	-687.294	72	-41	210
9.125	7.689	-33.654	-683.627	72	-42	210
9.018	7.718	-39.991	-679.839	72	-43	210
8.911	7.747	-46.327	-675.932	72	-44	210
8.804	7.774	-52.630	-671.831	72	-47	210
8.696	7.798	-58.965	-667.506	72	-49	210
8.589	7.821	-65.265	-663.073	72	-50	210
8.479	7.839	-71.616	-658.269	72	-55	210
8.370	7.856	-77.899	-653.429	71	-55	208
8.260	7.866	-84.158	-648.262	71	-59	208
8.150	7.876	-90.415	-643.042	71	-59	208
8.040	7.875	-96.491	-637.465	69	-63	202
7.929	7.872	-102.580	-631.800	69	-64	202
7.818	7.870	-108.662	-626.104	69	-65	202
7.709	7.865	-114.647	-620.356	68	-65	199
7.601	7.842	-120.262	-614.215	64	-70	205
7.492	7.819	-125.858	-608.066	64	-70	205
7.384	7.796	-131.462	-601.878	64	-70	205
7.281	7.758	-136.464	-595.632	57	-71	208
7.180	7.712	-141.190	-589.296	54	-72	210
7.079	7.666	-145.873	-582.961	53	-72	210
6.984	7.613	-150.100	-576.705	48	-71	208
6.896	7.546	-153.597	-570.499	40	-71	208
6.808	7.479	-157.027	-564.289	39	-71	208
6.721	7.412	-160.307	-558.124	37	-70	205
6.644	7.332	-162.706	-552.157	27	-68	199
6.571	7.249	-164.780	-546.298	24	-67	196
6.502	7.162	-166.464	-540.489	19	-66	193
6.440	7.071	-167.594	-534.930	13	-63	184
6.381	6.978	-168.452	-529.430	10	-63	184
6.328	6.881	-168.740	-524.108	3	-61	178
6.277	6.783	-168.841	-518.834	1	-60	175
6.226	6.689	-168.907	-513.631	1	-59	172
6.117	6.700	-174.735	-508.485	66	-59	193
6.006	6.701	-180.329	-502.968	64	-63	187
5.896	6.700	-185.823	-497.404	63	-63	184
5.786	6.691	-191.030	-491.630	59	-66	193
5.727	6.769	-196.229	-490.698	59	-11	172
5.676	6.867	-201.495	-490.630	60	-1	175
5.624	6.965	-206.777	-490.415	60	-2	175
5.566	7.058	-212.265	-489.626	62	-9	181
5.503	7.149	-217.840	-488.500	63	-13	184
5.436	7.237	-223.591	-486.914	65	-18	190
5.362	7.319	-229.476	-484.795	67	-24	196
5.286	7.399	-235.406	-482.433	67	-27	196
5.206	7.475	-241.458	-479.691	69	-31	202
5.121	7.546	-247.623	-476.508	70	-36	205
5.030	7.609	-253.851	-472.802	71	-42	208
4.935	7.664	-260.141	-468.629	72	-47	210
4.836	7.712	-266.443	-464.072	72	-52	210
4.734	7.756	-272.780	-459.308	72	-54	210
4.631	7.792	-279.040	-454.210	71	-58	208
4.524	7.824	-285.305	-448.873	71	-61	208
4.416	7.845	-291.403	-443.278	69	-64	202
4.307	7.862	-297.455	-437.503	69	-66	202
4.197	7.872	-303.317	-431.599	67	-67	196
4.086	7.877	-309.109	-425.522	66	-69	202
3.976	7.879	-314.750	-419.463	64	-69	202
3.865	7.874	-320.197	-413.261	62	-71	208
3.755	7.869	-325.601	-407.056	61	-71	208
3.645	7.857	-330.660	-400.806	58	-71	208
3.536	7.843	-335.648	-394.513	57	-72	210
3.427	7.824	-340.352	-388.230	54	-71	208
3.319	7.801	-344.850	-381.898	51	-72	210
3.211	7.779	-349.258	-375.566	50	-72	210
3.104	7.751	-353.310	-369.263	46	-72	210
2.997	7.722	-357.276	-362.894	45	-72	210
2.890	7.694	-361.104	-356.557	44	-72	210
2.784	7.665	-364.799	-350.253	42	-72	210
2.677	7.637	-368.389	-343.915	41	-72	210
2.570	7.609	-371.843	-337.578	39	-72	210
2.462	7.585	-375.339	-331.272	40	-72	210
2.354	7.563	-378.836	-324.934	40	-72	210
2.245	7.544	-382.315	-318.644	40	-72	210
2.135	7.532	-385.975	-312.355	42	-72	210
2.026	7.521	-389.558	-306.117	41	-71	208
1.914	7.518	-393.355	-299.884	43	-71	208
1.804	7.514	-396.985	-293.681	41	-71	208
1.694	7.516	-400.692	-287.565	42	-70	205
1.584	7.520	-404.379	-281.489	42	-69	202
1.474	7.530	-408.160	-275.498	43	-68	199
1.365	7.547	-412.130	-269.647	45	-67	196
1.257	7.572	-416.287	-263.923	47	-65	190
1.152	7.604	-420.630	-258.439	49	-62	181
1.046	7.638	-424.931	-252.959	49	-62	181
0.946	7.683	-429.575	-247.876	53	-58	169
0.845	7.730	-434.184	-242.757	52	-58	169
0.752	7.788	-439.119	-238.163	56	-52	164
0.660	7.849	-444.039	-233.669	56	-51	164
0.577	7.922	-449.390	-229.750	61	-45	178
0.498	7.999	-454.835	-226.096	62	-42	181
