x	y	theta1	theta2	steps1	steps2	interval
7.514	5.558	-72.867	-533.262	13	3	38
7.502	5.577	-73.987	-533.557	13	3	38
7.491	5.596	-75.106	-533.848	13	3	38
7.479	5.615	-76.224	-534.134	13	3	38
7.468	5.634	-77.342	-534.416	13	3	38
7.456	5.652	-78.448	-534.646	13	3	38
7.442	5.670	-79.632	-534.762	13	1	38
7.428	5.687	-80.816	-534.873	13	1	38
7.414	5.704	-81.999	-534.979	13	1	38
7.401	5.722	-83.182	-535.081	13	1	38
7.387	5.739	-84.365	-535.179	13	1	38
7.372	5.755	-85.540	-535.186	13	0	38
7.356	5.770	-86.782	-535.059	14	-1	41
7.339	5.785	-88.024	-534.926	14	-2	41
7.323	5.799	-89.267	-534.790	14	-2	41
7.306	5.814	-90.509	-534.649	14	-2	41
7.290	5.828	-91.723	-534.471	14	-2	41
7.271	5.839	-92.991	-534.084	14	-4	41
7.252	5.851	-94.260	-533.694	14	-4	41
7.233	5.862	-95.528	-533.299	14	-4	41
7.214	5.873	-96.796	-532.900	14	-5	41
7.195	5.884	-98.031	-532.492	14	-5	41
7.174	5.892	-99.286	-531.885	14	-7	41
7.154	5.900	-100.540	-531.274	14	-7	41
7.133	5.908	-101.795	-530.659	14	-7	41
7.112	5.914	-102.998	-529.984	14	-8	41
7.091	5.919	-104.217	-529.227	14	-9	41
7.069	5.925	-105.435	-528.467	14	-9	41
7.048	5.930	-106.653	-527.705	14	-9	41
7.026	5.931	-107.752	-526.794	12	-10	35
7.006	5.928	-108.646	-525.813	10	-11	32
7.015	5.911	-107.725	-525.605	-10	-2	29
7.033	5.898	-106.460	-525.924	-14	4	41
7.050	5.884	-105.246	-526.135	-14	2	41
7.065	5.869	-104.020	-526.248	-14	1	41
7.081	5.853	-102.793	-526.357	-14	1	41
7.096	5.838	-101.603	-526.438	-14	1	41
7.110	5.821	-100.400	-526.450	-14	0	41
7.125	5.804	-99.198	-526.457	-14	0	41
7.139	5.787	-97.995	-526.460	-14	0	41
7.152	5.769	-96.871	-526.304	-13	-2	38
7.164	5.751	-95.719	-526.131	-13	-2	38
7.174	5.732	-94.658	-525.849	-12	-3	35
7.183	5.711	-93.610	-525.483	-12	-4	35
7.193	5.691	-92.560	-525.113	-12	-4	35
7.201	5.671	-91.570	-524.698	-11	-5	32
7.207	5.650	-90.627	-524.156	-11	-6	32
7.214	5.629	-89.682	-523.609	-11	-6	32
7.218	5.608	-88.832	-522.983	-10	-7	29
7.221	5.586	-88.033	-522.244	-9	-8	26
7.224	5.564	-87.231	-521.502	-9	-8	26
7.225	5.542	-86.526	-520.705	-8	-9	26
7.225	5.520	-85.851	-519.835	-8	-10	29
7.225	5.497	-85.174	-518.963	-8	-10	29
7.225	5.476	-84.514	-518.111	-8	-10	29
7.224	5.453	-83.882	-517.196	-7	-10	29
7.224	5.431	-83.247	-516.280	-7	-10	29
7.223	5.409	-82.610	-515.361	-7	-10	29
7.222	5.387	-81.986	-514.464	-7	-10	29
7.230	5.373	-81.145	-514.255	-10	-2	29
7.252	5.370	-79.975	-515.013	-13	9	38
7.273	5.363	-78.781	-515.586	-14	7	41
7.293	5.356	-77.547	-516.146	-14	6	41
7.314	5.349	-76.312	-516.702	-14	6	41
7.335	5.341	-75.078	-517.255	-14	6	41
7.355	5.332	-73.862	-517.658	-14	5	41
7.373	5.319	-72.592	-517.860	-14	2	41
7.391	5.306	-71.322	-518.058	-14	2	41
7.409	5.293	-70.052	-518.252	-14	2	41
7.427	5.280	-68.782	-518.442	-14	2	41
7.444	5.267	-67.554	-518.565	-14	1	41
7.458	5.250	-66.331	-518.465	-14	-1	41
7.473	5.234	-65.107	-518.361	-14	-1	41
7.488	5.217	-63.884	-518.252	-14	-1	41
7.503	5.201	-62.659	-518.139	-14	-1	41
7.517	5.184	-61.435	-518.022	-14	-1	41
7.527	5.165	-60.375	-517.577	-12	-5	35
7.537	5.145	-59.286	-517.115	-12	-5	35
7.546	5.125	-58.196	-516.650	-12	-5	35
7.556	5.105	-57.106	-516.181	-12	-5	35
7.563	5.084	-56.123	-515.598	-11	-7	32
7.549	5.075	-56.537	-514.655	5	-11	32
7.527	5.077	-57.661	-513.898	13	-9	38
7.505	5.077	-58.675	-513.032	12	-10	35
7.483	5.076	-59.708	-512.130	12	-10	35
7.461	5.075	-60.740	-511.226	12	-10	35
7.439	5.073	-61.714	-510.316	11	-10	32
7.418	5.067	-62.540	-509.227	9	-12	35
7.397	5.061	-63.365	-508.138	9	-12	35
7.375	5.055	-64.188	-507.048	9	-12	35
7.354	5.049	-65.009	-505.956	9	-12	35
7.333	5.042	-65.752	-504.863	8	-12	35
7.313	5.032	-66.417	-503.689	8	-13	38
7.293	5.023	-67.079	-502.515	8	-13	38
7.273	5.014	-67.739	-501.340	8	-13	38
7.253	5.005	-68.396	-500.164	7	-13	38
7.232	4.996	-69.052	-498.988	7	-13	38
7.214	4.985	-69.551	-497.791	6	-14	41
7.195	4.973	-70.054	-496.560	6	-14	41
7.176	4.961	-70.553	-495.328	6	-14	41
7.157	4.950	-71.050	-494.095	6	-14	41
7.139	4.938	-71.545	-492.863	6	-14	41
7.121	4.926	-71.981	-491.655	5	-14	41
7.104	4.912	-72.318	-490.395	4	-14	41
7.086	4.898	-72.652	-489.136	4	-14	41
7.069	4.884	-72.983	-487.876	4	-14	41
7.052	4.870	-73.311	-486.617	4	-14	41
7.035	4.856	-73.636	-485.357	4	-14	41
7.018	4.842	-73.944	-484.129	4	-14	41
7.002	4.827	-74.150	-482.861	2	-14	41
6.986	4.811	-74.352	-481.594	2	-14	41
6.971	4.796	-74.551	-480.326	2	-14	41
6.955	4.781	-74.747	-479.058	2	-14	41
6.939	4.765	-74.940	-477.790	2	-14	41
6.923	4.750	-75.130	-476.522	2	-14	41
6.907	4.734	-75.316	-475.254	2	-14	41
6.891	4.719	-75.500	-473.986	2	-14	41
6.877	4.703	-75.617	-472.751	1	-14	41
6.862	4.687	-75.724	-471.484	1	-14	41
6.847	4.670	-75.827	-470.217	1	-14	41
6.832	4.654	-75.927	-468.949	1	-14	41
6.817	4.638	-76.023	-467.682	1	-14	41
6.802	4.621	-76.117	-466.415	1	-14	41
6.787	4.605	-76.207	-465.147	1	-14	41
6.772	4.589	-76.294	-463.880	1	-14	41
6.758	4.573	-76.353	-462.646	1	-14	41
6.744	4.555	-76.343	-461.381	0	-14	41
6.730	4.538	-76.329	-460.116	0	-14	41
6.716	4.520	-76.312	-458.850	0	-14	41
6.703	4.503	-76.292	-457.585	0	-14	41
6.689	4.486	-76.269	-456.320	0	-14	41
6.675	4.468	-76.243	-455.055	0	-14	41
6.661	4.451	-76.213	-453.789	0	-14	41
6.648	4.433	-76.148	-452.549	-1	-14	41
6.635	4.416	-76.106	-451.312	0	-14	41
6.621	4.399	-76.101	-450.061	0	-14	41
6.604	4.394	-76.663	-449.165	6	-10	29
6.593	4.413	-77.818	-449.531	13	4	38
6.583	4.433	-78.994	-449.943	13	5	38
6.573	4.453	-80.170	-450.351	13	5	38
6.563	4.472	-81.314	-450.748	13	5	38
6.553	4.492	-82.475	-451.169	13	5	38
6.544	4.512	-83.635	-451.586	13	5	38
6.534	4.532	-84.795	-452.000	13	5	38
6.525	4.552	-85.904	-452.459	13	5	38
6.517	4.573	-87.026	-452.970	13	6	38
6.503	4.578	-87.855	-452.617	9	-4	26
6.497	4.557	-87.350	-451.493	-6	-13	38
6.493	4.536	-86.707	-450.505	-7	-11	32
6.492	4.514	-85.965	-449.546	-8	-11	32
6.490	4.492	-85.240	-448.610	-8	-11	32
6.488	4.470	-84.494	-447.648	-8	-11	32
6.488	4.448	-83.713	-446.748	-9	-10	29
6.488	4.426	-82.900	-445.831	-9	-10	29
6.487	4.404	-82.085	-444.911	-9	-10	29
6.487	4.382	-81.267	-443.990	-9	-10	29
6.487	4.360	-80.448	-443.067	-9	-11	32
6.487	4.338	-79.632	-442.181	-9	-10	29
6.487	4.316	-78.772	-441.290	-10	-10	29
6.488	4.294	-77.910	-440.398	-10	-10	29
6.488	4.271	-77.046	-439.503	-10	-10	29
6.489	4.249	-76.181	-438.607	-10	-10	29
6.489	4.227	-75.314	-437.709	-10	-10	29
6.491	4.205	-74.432	-436.868	-10	-10	29
6.493	4.183	-73.480	-436.049	-11	-9	32
6.496	4.161	-72.528	-435.229	-11	-9	32
6.498	4.139	-71.574	-434.406	-11	-9	32
6.501	4.118	-70.617	-433.637	-11	-9	32
6.507	4.096	-69.547	-432.960	-12	-8	35
6.513	4.075	-68.476	-432.280	-12	-8	35
6.519	4.053	-67.404	-431.598	-12	-8	35
6.526	4.033	-66.317	-431.007	-12	-7	35
6.534	4.012	-65.164	-430.469	-13	-6	38
6.543	3.992	-64.009	-429.927	-13	-6	38
6.551	3.971	-62.854	-429.383	-13	-6	38
6.560	3.951	-61.724	-428.862	-13	-6	38
6.569	3.931	-60.548	-428.375	-13	-6	38
6.579	3.911	-59.371	-427.885	-13	-6	38
6.587	3.896	-58.409	-427.570	-11	-4	32
6.593	3.918	-59.033	-428.688	7	13	38
6.598	3.939	-59.654	-429.806	7	13	38
6.603	3.960	-60.243	-430.912	7	13	38
6.609	3.981	-60.793	-432.035	6	13	38
6.616	4.002	-61.312	-433.173	6	13	38
6.623	4.023	-61.819	-434.363	6	14	41
6.631	4.044	-62.256	-435.530	5	13	38
6.640	4.063	-62.619	-436.721	4	14	41
6.650	4.083	-62.981	-437.946	4	14	41
6.659	4.103	-63.308	-439.144	4	14	41
6.670	4.122	-63.593	-440.383	3	14	41
6.681	4.142	-63.874	-441.622	3	14	41
6.691	4.161	-64.145	-442.829	3	14	41
6.702	4.180	-64.390	-444.074	3	14	41
6.713	4.200	-64.632	-445.318	3	14	41
6.724	4.219	-64.871	-446.563	3	14	41
6.740	4.227	-64.516	-447.526	-4	11	32
6.750	4.208	-63.340	-447.106	-13	-5	38
6.759	4.188	-62.199	-446.618	-13	-6	38
6.768	4.168	-61.074	-446.116	-13	-6	38
6.778	4.148	-59.901	-445.625	-13	-6	38
6.788	4.128	-58.728	-445.131	-13	-6	38
6.799	4.109	-57.551	-444.742	-13	-4	38
6.810	4.090	-56.342	-444.344	-14	-5	41
6.821	4.071	-55.131	-443.944	-14	-5	41
6.833	4.053	-53.948	-443.572	-13	-4	38
6.845	4.034	-52.728	-443.213	-14	-4	41
6.856	4.015	-51.508	-442.851	-14	-4	41
6.868	3.997	-50.318	-442.501	-14	-4	41
6.884	3.981	-49.026	-442.419	-15	-1	43
6.905	3.982	-48.159	-443.200	-10	9	29
6.925	3.988	-47.519	-444.195	-7	11	32
6.939	4.005	-47.570	-445.464	1	14	41
6.953	4.022	-47.617	-446.733	1	14	41
6.966	4.040	-47.661	-448.002	1	14	41
6.980	4.057	-47.703	-449.271	0	14	41
6.994	4.074	-47.741	-450.540	0	14	41
7.008	4.092	-47.776	-451.808	0	14	41
7.021	4.109	-47.831	-453.043	1	14	41
7.034	4.127	-47.946	-454.305	1	14	41
7.046	4.145	-48.057	-455.568	1	14	41
7.059	4.163	-48.165	-456.830	1	14	41
7.071	4.182	-48.270	-458.093	1	14	41
7.084	4.200	-48.373	-459.355	1	14	41
7.097	4.218	-48.472	-460.617	1	14	41
7.108	4.236	-48.641	-461.835	2	14	41
7.117	4.257	-48.961	-463.060	4	14	41
7.126	4.277	-49.277	-464.285	4	14	41
7.135	4.297	-49.591	-465.509	4	14	41
7.145	4.317	-49.902	-466.733	4	14	41
7.151	4.338	-50.337	-467.894	5	13	38
7.137	4.335	-50.876	-467.243	6	-7	20
7.117	4.326	-51.446	-466.081	6	-13	38
7.097	4.317	-52.037	-464.968	7	-13	38
7.076	4.311	-52.751	-463.885	8	-12	35
7.055	4.304	-53.462	-462.801	8	-12	35
7.033	4.298	-54.172	-461.716	8	-12	35
7.012	4.297	-55.109	-460.895	11	-9	32
6.990	4.299	-56.137	-460.115	12	-9	35
6.968	4.300	-57.163	-459.333	12	-9	35
6.949	4.309	-58.349	-459.006	13	-4	38
6.929	4.320	-59.602	-458.752	14	-3	41
6.911	4.331	-60.821	-458.529	14	-3	41
6.898	4.350	-62.049	-458.808	14	3	41
6.886	4.367	-63.245	-459.077	14	3	41
6.873	4.385	-64.473	-459.350	14	3	41
6.868	4.406	-65.452	-460.017	11	8	32
6.875	4.426	-65.831	-461.145	4	13	38
6.889	4.443	-65.823	-462.389	0	14	41
6.904	4.459	-65.705	-463.662	-1	14	41
6.920	4.474	-65.583	-464.935	-1	14	41
6.935	4.490	-65.449	-466.179	-2	14	41
6.951	4.506	-65.297	-467.460	-2	15	43
6.967	4.521	-65.118	-468.711	-2	14	41
6.983	4.536	-64.922	-469.957	-2	14	41
7.000	4.550	-64.668	-471.193	-3	14	41
7.009	4.535	-63.701	-470.940	-11	-3	32
7.011	4.513	-62.861	-470.099	-10	-10	29
7.017	4.493	-61.859	-469.459	-11	-7	32
7.026	4.473	-60.758	-468.959	-13	-6	38
7.040	4.456	-59.547	-468.786	-14	-2	41
7.056	4.440	-58.279	-468.688	-14	-1	41
7.076	4.433	-57.115	-469.169	-13	5	38
7.097	4.430	-56.058	-469.810	-12	7	35
7.119	4.435	-55.237	-470.839	-9	12	35
7.138	4.443	-54.673	-471.946	-6	13	38
7.156	4.456	-54.310	-473.181	-4	14	41
7.171	4.471	-54.145	-474.399	-2	14	41
7.184	4.490	-54.218	-475.668	1	14	41
7.196	4.508	-54.287	-476.937	1	14	41
7.205	4.528	-54.564	-478.109	3	13	38
7.210	4.549	-55.063	-479.245	6	13	38
7.216	4.571	-55.560	-480.380	6	13	38
7.219	4.592	-56.166	-481.398	7	12	35
7.217	4.614	-57.005	-482.288	10	10	29
7.215	4.637	-57.842	-483.176	10	10	29
7.212	4.658	-58.712	-483.965	10	9	29
7.203	4.678	-59.820	-484.488	13	6	38
7.194	4.698	-60.927	-485.008	13	6	38
7.186	4.719	-61.992	-485.540	12	6	35
7.188	4.739	-62.593	-486.476	7	11	32
7.202	4.756	-62.504	-487.723	-1	14	41
7.218	4.771	-62.264	-488.989	-3	14	41
7.234	4.786	-62.021	-490.255	-3	14	41
7.250	4.800	-61.747	-491.484	-3	14	41
7.267	4.814	-61.450	-492.712	-3	14	41
7.284	4.827	-61.060	-493.941	-4	14	41
7.304	4.832	-60.312	-494.884	-9	11	32
7.312	4.811	-59.253	-494.286	-12	-7	35
7.318	4.790	-58.256	-493.659	-11	-7	32
7.322	4.768	-57.350	-492.879	-10	-9	29
7.326	4.746	-56.442	-492.096	-10	-9	29
7.330	4.725	-55.564	-491.322	-10	-9	29
7.332	4.703	-54.710	-490.471	-10	-10	29
7.335	4.681	-53.854	-489.619	-10	-10	29
7.337	4.659	-52.997	-488.764	-10	-10	29
7.338	4.638	-52.204	-487.882	-9	-10	29
7.339	4.615	-51.411	-486.953	-9	-11	32
7.340	4.593	-50.615	-486.022	-9	-11	32
7.340	4.572	-49.879	-485.084	-8	-11	32
7.339	4.549	-49.175	-484.083	-8	-11	32
7.338	4.527	-48.468	-483.080	-8	-11	32
7.337	4.505	-47.759	-482.076	-8	-11	32
7.335	4.484	-47.120	-481.058	-7	-12	35
7.331	4.462	-46.522	-479.969	-7	-12	35
7.328	4.440	-45.922	-478.878	-7	-12	35
7.324	4.418	-45.320	-477.787	-7	-12	35
7.319	4.397	-44.845	-476.667	-5	-13	38
7.313	4.376	-44.382	-475.505	-5	-13	38
7.307	4.354	-43.916	-474.342	-5	-13	38
7.300	4.334	-43.493	-473.195	-5	-13	38
7.291	4.313	-43.168	-471.972	-4	-14	41
7.283	4.293	-42.839	-470.748	-4	-14	41
7.274	4.272	-42.508	-469.524	-4	-14	41
7.265	4.253	-42.228	-468.320	-3	-14	41
7.255	4.233	-41.965	-467.077	-3	-14	41
7.245	4.213	-41.699	-465.834	-3	-14	41
7.246	4.205	-41.354	-465.559	-4	-3	11
7.266	4.216	-40.868	-466.750	-6	14	41
7.283	4.229	-40.537	-467.946	-4	14	41
7.301	4.242	-40.216	-469.179	-4	14	41
7.319	4.256	-39.893	-470.411	-4	14	41
7.335	4.269	-39.621	-471.620	-3	14	41
7.350	4.286	-39.513	-472.890	-1	14	41
7.366	4.302	-39.403	-474.160	-1	14	41
7.381	4.318	-39.289	-475.430	-1	14	41
7.396	4.335	-39.172	-476.700	-1	14	41
7.411	4.351	-39.052	-477.970	-1	14	41
7.425	4.367	-38.983	-479.208	-1	14	41
7.439	4.385	-38.955	-480.479	0	14	41
7.452	4.402	-38.924	-481.750	0	14	41
7.466	4.419	-38.890	-483.021	0	14	41
7.480	4.437	-38.853	-484.292	0	14	41
7.494	4.454	-38.812	-485.563	0	14	41
7.504	4.473	-38.958	-486.782	2	14	41
7.515	4.493	-39.141	-488.029	2	14	41
7.525	4.512	-39.321	-489.275	2	14	41
7.537	4.527	-39.251	-490.380	-1	13	38
7.551	4.515	-38.229	-490.320	-12	-1	35
7.559	4.494	-37.142	-489.713	-12	-7	35
7.567	4.474	-36.108	-489.083	-12	-7	35
7.573	4.453	-35.116	-488.332	-11	-9	32
7.578	4.431	-34.123	-487.578	-11	-9	32
7.584	4.410	-33.128	-486.821	-11	-9	32
7.588	4.389	-32.229	-486.003	-10	-9	29
7.592	4.367	-31.321	-485.144	-10	-10	29
7.595	4.345	-30.411	-484.283	-10	-10	29
7.598	4.324	-29.537	-483.426	-10	-10	29
7.600	4.301	-28.681	-482.488	-10	-11	32
7.602	4.279	-27.824	-481.548	-10	-11	32
7.602	4.257	-27.071	-480.554	-9	-11	32
7.600	4.235	-26.401	-479.502	-8	-12	35
7.596	4.214	-25.855	-478.341	-6	-13	38
7.590	4.193	-25.406	-477.183	-5	-13	38
7.583	4.172	-24.974	-475.986	-5	-14	41
7.576	4.150	-24.539	-474.787	-5	-14	41
7.569	4.130	-24.151	-473.607	-4	-13	38
7.561	4.109	-23.771	-472.389	-4	-14	41
7.554	4.089	-23.388	-471.170	-4	-14	41
7.546	4.068	-23.002	-469.951	-4	-14	41
7.538	4.047	-22.614	-468.732	-4	-14	41
7.530	4.026	-22.223	-467.513	-4	-14	41
7.523	4.005	-21.829	-466.293	-4	-14	41
7.515	3.985	-21.433	-465.073	-5	-14	41
7.506	3.965	-21.107	-463.871	-4	-14	41
7.497	3.945	-20.786	-462.633	-4	-14	41
7.488	3.924	-20.462	-461.396	-4	-14	41
7.479	3.904	-20.136	-460.158	-4	-14	41
7.470	3.884	-19.807	-458.920	-4	-14	41
7.461	3.864	-19.476	-457.682	-4	-14	41
7.452	3.844	-19.142	-456.444	-4	-14	41
7.443	3.824	-18.805	-455.205	-4	-14	41
7.434	3.804	-18.493	-453.995	-4	-14	41
7.423	3.784	-18.220	-452.742	-3	-14	41
7.413	3.765	-17.945	-451.489	-3	-14	41
7.403	3.745	-17.666	-450.236	-3	-14	41
7.393	3.726	-17.385	-448.982	-3	-14	41
7.383	3.706	-17.101	-447.729	-3	-14	41
7.372	3.686	-16.815	-446.476	-3	-14	41
7.362	3.667	-16.525	-445.222	-3	-14	41
7.352	3.647	-16.233	-443.969	-3	-14	41
7.342	3.628	-15.960	-442.745	-3	-14	41
7.331	3.609	-15.724	-441.481	-3	-14	41
7.319	3.590	-15.486	-440.217	-3	-14	41
7.308	3.571	-15.245	-438.954	-3	-14	41
7.297	3.551	-15.001	-437.690	-3	-14	41
7.286	3.532	-14.754	-436.426	-3	-14	41
7.275	3.513	-14.505	-435.162	-3	-14	41
7.263	3.494	-14.253	-433.898	-3	-14	41
7.252	3.475	-13.997	-432.634	-3	-14	41
7.241	3.456	-13.740	-431.370	-3	-14	41
7.230	3.437	-13.515	-430.138	-3	-14	41
7.218	3.419	-13.297	-428.872	-2	-14	41
7.206	3.400	-13.076	-427.606	-3	-14	41
7.194	3.381	-12.852	-426.340	-3	-14	41
7.182	3.363	-12.626	-425.074	-3	-14	41
7.171	3.344	-12.405	-423.841	-3	-14	41
7.158	3.326	-12.199	-422.571	-2	-14	41
7.146	3.307	-11.992	-421.301	-2	-14	41
7.134	3.289	-11.781	-420.032	-2	-14	41
7.122	3.271	-11.567	-418.762	-2	-14	41
7.109	3.252	-11.351	-417.493	-2	-14	41
7.097	3.234	-11.132	-416.223	-2	-14	41
7.085	3.216	-10.927	-414.986	-2	-14	41
7.072	3.197	-10.717	-413.716	-2	-14	41
7.060	3.179	-10.504	-412.446	-2	-14	41
7.047	3.161	-10.288	-411.176	-2	-14	41
7.035	3.142	-10.069	-409.906	-2	-14	41
7.022	3.124	-9.848	-408.636	-3	-14	41
7.008	3.108	-9.760	-407.404	-1	-14	41
6.992	3.105	-10.335	-406.726	7	-8	23
6.976	3.121	-11.618	-406.928	15	2	43
6.961	3.137	-12.855	-407.147	14	2	41
6.946	3.152	-14.090	-407.372	14	3	41
6.932	3.169	-15.355	-407.633	14	3	41
6.917	3.185	-16.588	-407.880	14	3	41
6.902	3.201	-17.857	-408.083	14	2	41
6.887	3.217	-19.127	-408.284	14	2	41
6.871	3.233	-20.396	-408.481	14	2	41
6.856	3.249	-21.666	-408.675	14	2	41
6.840	3.265	-22.935	-408.866	14	2	41
6.825	3.281	-24.205	-409.053	14	2	41
6.809	3.295	-25.440	-409.172	14	1	41
6.792	3.310	-26.706	-409.227	14	1	41
6.775	3.324	-27.972	-409.279	14	1	41
6.759	3.338	-29.237	-409.328	14	1	41
6.742	3.353	-30.503	-409.373	14	1	41
6.725	3.367	-31.769	-409.416	14	0	41
6.708	3.381	-33.034	-409.455	14	0	41
6.691	3.394	-34.226	-409.424	14	0	41
6.673	3.407	-35.475	-409.336	14	-1	41
6.655	3.419	-36.725	-409.246	14	-1	41
6.637	3.432	-37.974	-409.152	14	-1	41
6.619	3.445	-39.222	-409.055	14	-1	41
6.601	3.457	-40.471	-408.954	14	-1	41
6.583	3.470	-41.685	-408.839	14	-1	41
6.563	3.480	-42.896	-408.553	14	-3	41
6.543	3.490	-44.106	-408.264	14	-3	41
6.523	3.500	-45.316	-407.971	14	-3	41
6.503	3.510	-46.526	-407.676	14	-3	41
6.484	3.520	-47.735	-407.377	14	-3	41
6.463	3.527	-48.855	-406.959	13	-5	38
6.442	3.534	-49.975	-406.459	13	-6	38
6.440	3.525	-49.735	-405.978	-3	-5	14
6.453	3.508	-48.505	-405.755	-14	-3	41
6.468	3.491	-47.221	-405.534	-15	-3	43
6.482	3.474	-45.972	-405.325	-14	-2	41
6.496	3.457	-44.690	-405.117	-15	-2	43
6.510	3.440	-43.456	-404.880	-14	-3	41
6.524	3.423	-42.195	-404.620	-14	-3	41
6.537	3.406	-40.935	-404.356	-14	-3	41
6.551	3.388	-39.675	-404.089	-14	-3	41
6.565	3.371	-38.415	-403.819	-14	-3	41
6.578	3.353	-37.154	-403.546	-14	-3	41
6.592	3.336	-35.894	-403.270	-14	-3	41
6.605	3.319	-34.675	-402.937	-14	-4	41
6.617	3.300	-33.429	-402.554	-14	-4	41
6.629	3.282	-32.183	-402.169	-14	-4	41
6.641	3.263	-30.937	-401.781	-14	-4	41
6.654	3.245	-29.691	-401.390	-14	-4	41
6.666	3.226	-28.444	-400.996	-14	-4	41
6.678	3.208	-27.198	-400.599	-14	-5	41
6.690	3.190	-25.985	-400.203	-14	-5	41
6.701	3.171	-24.761	-399.713	-14	-6	41
6.712	3.151	-23.537	-399.221	-14	-6	41
6.723	3.132	-22.313	-398.726	-14	-6	41
6.733	3.113	-21.089	-398.228	-14	-6	41
6.744	3.093	-19.864	-397.727	-14	-6	41
6.755	3.074	-18.639	-397.223	-14	-6	41
6.766	3.055	-17.414	-396.717	-14	-6	41
6.775	3.035	-16.248	-396.138	-13	-7	38
6.784	3.015	-15.059	-395.518	-14	-7	41
6.793	2.995	-13.869	-394.896	-14	-7	41
6.802	2.975	-12.678	-394.272	-14	-7	41
6.811	2.954	-11.488	-393.645	-14	-7	41
6.820	2.934	-10.297	-393.016	-14	-7	41
6.828	2.914	-9.161	-392.346	-13	-8	38
6.834	2.893	-8.025	-391.596	-13	-9	38
6.841	2.872	-6.888	-390.843	-13	-9	38
6.848	2.851	-5.750	-390.089	-13	-9	38
6.855	2.830	-4.612	-389.332	-13	-9	38
6.861	2.809	-3.473	-388.573	-13	-9	38
6.866	2.788	-2.416	-387.741	-12	-9	35
6.870	2.766	-1.332	-386.880	-12	-10	35
6.875	2.744	-0.248	-386.016	-12	-10	35
6.880	2.722	0.837	-385.152	-12	-10	35
6.884	2.701	1.923	-384.285	-12	-10	35
6.888	2.680	2.969	-383.425	-12	-10	35
6.891	2.658	3.986	-382.475	-12	-11	35
6.893	2.636	5.004	-381.523	-12	-11	35
6.896	2.614	6.023	-380.570	-12	-11	35
6.899	2.592	7.043	-379.615	-12	-11	35
6.901	2.570	8.064	-378.660	-12	-11	35
6.902	2.548	8.992	-377.660	-11	-11	32
6.901	2.526	9.916	-376.604	-11	-12	35
6.901	2.504	10.842	-375.548	-11	-12	35
6.901	2.482	11.769	-374.491	-11	-12	35
6.901	2.460	12.673	-373.459	-10	-12	35
6.899	2.438	13.533	-372.336	-10	-13	38
6.897	2.415	14.395	-371.211	-10	-13	38
6.889	2.396	14.918	-370.069	-6	-13	38
6.869	2.399	14.001	-369.556	10	-6	29
6.847	2.403	13.016	-369.034	11	-6	32
6.825	2.404	12.131	-368.389	10	-7	29
6.803	2.404	11.312	-367.668	9	-8	26
6.782	2.401	10.618	-366.838	8	-9	26
6.760	2.397	9.945	-365.954	8	-10	29
6.739	2.393	9.340	-365.052	7	-10	29
6.718	2.385	8.861	-364.016	5	-12	35
6.697	2.378	8.385	-362.978	5	-12	35
6.677	2.370	7.987	-361.935	5	-12	35
6.657	2.360	7.671	-360.819	4	-13	38
6.638	2.350	7.358	-359.703	4	-13	38
6.618	2.340	7.061	-358.611	3	-12	35
6.600	2.328	6.867	-357.439	2	-13	38
6.581	2.316	6.675	-356.266	2	-13	38
6.562	2.305	6.486	-355.092	2	-13	38
6.543	2.293	6.303	-353.950	2	-13	38
6.524	2.282	6.098	-352.787	2	-13	38
6.505	2.270	5.896	-351.623	2	-13	38
6.486	2.259	5.697	-350.460	2	-13	38
6.467	2.248	5.500	-349.296	2	-13	38
6.449	2.236	5.311	-348.161	2	-13	38
6.430	2.225	5.120	-347.028	2	-13	38
6.410	2.217	4.748	-345.951	4	-12	35
6.390	2.208	4.377	-344.874	4	-12	35
6.369	2.200	4.010	-343.796	4	-12	35
6.349	2.192	3.645	-342.717	4	-12	35
6.329	2.184	3.265	-341.683	4	-12	35
6.307	2.180	2.643	-340.769	7	-10	29
6.285	2.176	2.023	-339.855	7	-10	29
6.263	2.173	1.405	-338.938	7	-10	29
6.241	2.170	0.745	-338.109	8	-9	26
6.220	2.174	-0.207	-337.549	11	-6	32
6.198	2.178	-1.158	-336.987	11	-6	32
6.176	2.182	-2.107	-336.422	11	-6	32
6.157	2.192	-3.246	-336.240	13	-2	38
6.139	2.205	-4.428	-336.194	13	-1	38
6.124	2.220	-5.671	-336.387	14	2	41
6.115	2.241	-6.925	-337.006	14	7	41
6.111	2.262	-8.007	-337.849	12	10	35
6.111	2.283	-8.979	-338.815	11	11	32
6.115	2.305	-9.819	-339.944	10	13	38
6.119	2.327	-10.657	-341.071	10	13	38
6.126	2.347	-11.321	-342.228	8	13	38
6.136	2.367	-11.830	-343.482	6	14	41
6.146	2.387	-12.336	-344.736	6	14	41
6.159	2.404	-12.658	-345.961	4	14	41
6.174	2.420	-12.813	-347.222	2	14	41
6.189	2.436	-12.966	-348.483	2	14	41
6.206	2.450	-12.994	-349.685	0	14	41
6.225	2.461	-12.814	-350.870	-2	13	38
6.244	2.473	-12.632	-352.056	-2	13	38
6.262	2.484	-12.435	-353.204	-2	13	38
6.283	2.493	-12.093	-354.331	-4	13	38
6.302	2.502	-11.759	-355.420	-4	12	35
